region,direction,layout,size,renovation,garden,year,floor,district,price,danjia
东城, 东北 , 1室1厅 , 67.79, 简装,左安浦园 ,2004,16,左安门,528,77888.0
东城, 东 西 , 2室1厅 , 56.83, 简装,工体北里 ,1984,6,工体,530,93261.0
东城, 东 西 , 3室2厅 , 196.89, 精装,水上华城 ,2004,20,广渠门,1750,88883.0
东城, 南 , 1室1厅 , 61.59, 精装,富贵园四区 ,2006,10,东花市,720,116903.0
东城, 南 北 , 2室1厅 , 72.71, 精装,新景家园西区 ,2004,15,崇文门,800,110027.0
东城, 南 北 , 3室2厅 , 176.79, 精装,鸿运花园 ,1996,6,左安门,1680,95028.0
东城, 西 北 , 2室1厅 , 58.38, 精装,胡家园小区 ,1985,6,东直门,499,85475.0
东城, 南 北 , 2室1厅 , 86.74, 精装,前门前 ,2009,6,天坛,950,109523.0
东城, 西南 , 1室1厅 , 67.95, 精装,左安漪园 ,2004,17,左安门,560,82414.0
东城, 南 北 , 2室1厅 , 60.59, 精装,和平里七区 ,1988,6,和平里,628,103648.0
东城, 西 , 1室1厅 , 58.7, 简装,悠胜美苑 ,2003,20,永定门,439,74788.0
东城, 南 , 2室1厅 , 53.84, 简装,美术馆后街 ,1988,5,东四,620,115157.0
东城, 东 西 , 3室1厅 , 92.68, 精装,小黄庄一区 ,1990,21,安贞,986,106388.0
东城, 南 北 , 2室1厅 , 68.83, 简装,香饵胡同 ,2002,6,交道口,860,124946.0
东城, 东南 , 4室1厅 , 193.74, 简装,中景濠庭 ,2001,22,安定门,1950,100651.0
东城, 南 , 2室1厅 , 50.31, 简装,南水关 ,1975,5,广渠门,460,91434.0
东城, 东南 , 3室2厅 , 240.31, 精装,万国城MOMA ,2006,24,东直门,2580,107362.0
东城, 东 , 3室1厅 , 147.21, 精装,海晟名苑南区 ,2006,12,工体,1580,107330.0
东城, 南 , 2室1厅 , 50.77, 简装,东四六条 ,1988,6,东四,600,118181.0
东城, 南 北 , 3室1厅 , 59.61, 精装,十字坡西里 ,1983,6,东直门,638,107030.0
东城, 南 , 2室1厅 , 63.71, 精装,东直门外大街(东城） ,1990,16,东直门,595,93392.0
东城, 西北 , 1室1厅 , 78.52, 其他,中海紫御公馆 ,2010,22,陶然亭,830,105706.0
东城, 南 , 1室1厅 , 59.68, 精装,新景家园东区 ,2004,17,崇文门,640,107239.0
东城, 西北 , 2室1厅 , 119.58, 简装,富莱茵花园 ,2001,21,永定门,670,56030.0
东城, 南 , 1室1厅 , 61.38, 精装,富贵园三区 ,2002,12,东花市,670,109157.0
东城, 南 北 , 2室1厅 , 58.59, 毛坯,管村10号 ,1980,6,永定门,385,65711.0
东城, 东 , 2室1厅 , 104.79, 精装,水上华城 ,2006,23,广渠门,1160,110698.0
东城, 东北 , 2室2厅 , 81.9, 其他,安德里北街25号院 ,1988,17,安定门,850,103786.0
东城, 东 西 , 2室1厅 , 65.95, 其他,金鱼池中区 ,2002,5,天坛,375,56862.0
东城, 南 北 , 2室1厅 , 60.46, 精装,崇文门东大街 ,1980,14,崇文门,580,95932.0
东城, 东 西 , 2室1厅 , 67.2, 其他,金鱼池东区 ,2002,7,天坛,348,51786.0
东城, 南 北 , 3室1厅 , 61.29, 其他,桃园南街10号院 ,1983,6,永定门,520,84843.0
东城, 东 , 2室1厅 , 128.62, 精装,花市枣苑二期 ,2004,19,东花市,1080,83969.0
东城, 东 西 , 2室1厅 , 71.52, 其他,豆瓣胡同 ,2003,10,朝阳门内,880,123043.0
东城, 东 西 , 1室1厅 , 48.26, 简装,东直门北大街 ,1990,14,东直门,490,101534.0
东城, 北 , 2室1厅 , 62.79, 精装,左安溪园 ,2007,16,左安门,600,95557.0
东城, 南 北 , 3室2厅 , 170.34, 精装,雍和家园一期 ,2001,16,和平里,1500,88060.0
东城, 东 西南 , 2室1厅 , 71.66, 简装,培新街乙5号院 ,1999,16,广渠门,690,96289.0
东城, 北 , 2室1厅 , 89.28, 简装,绿景苑 ,2002,18,广渠门,825,92406.0
东城, 南 北 , 2室1厅 , 74.54, 精装,民安小区东直门内北小街 ,2003,16,东直门,768,103032.0
东城, 南 北 , 2室2厅 , 100.93, 精装,东河沿 ,1990,6,崇文门,1099,108888.0
东城, 南 北 , 3室1厅 , 70.83, 简装,十字坡东里 ,1986,6,工体,685,96711.0
东城, 南 北 , 3室1厅 , 55.55, 简装,化工大院 ,1988,6,和平里,570,102611.0
东城, 西南 , 2室1厅 , 71.67, 精装,国瑞城中区 ,2006,16,崇文门,680,94880.0
东城, 南 北 , 3室1厅 , 85.88, 精装,豆瓣胡同 ,2003,12,朝阳门内,1220,142059.0
东城, 西 , 1室0厅 , 45.86, 精装,万国城MOMA ,2004,27,东直门,550,119931.0
东城, 南 北 , 3室2厅 , 175.93, 简装,新世界家园 ,2001,10,崇文门,1988,113000.0
东城, 东南 , 2室1厅 , 56.27, 精装,沙子口路70号 ,1989,20,永定门,409,72686.0
东城, 南 北 , 2室1厅 , 71.75, 简装,东后河沿 ,1999,16,崇文门,780,108711.0
东城, 南 , 2室1厅 , 80.08, 精装,北京上舍 ,2008,15,广渠门,610,76174.0
东城, 东 西 , 2室1厅 , 72.67, 精装,金鱼池中区 ,2002,7,天坛,638,87795.0
东城, 南 北 , 3室1厅 , 173.67, 精装,冠城名敦道 ,2009,27,广渠门,1880,108252.0
东城, 南 西 北 , 3室1厅 , 86.57, 其他,阳照胡同 ,1990,6,建国门内,835,96454.0
东城, 西 , 1室0厅 , 93.27, 简装,冠城名敦道 ,2010,23,广渠门,516,55324.0
东城, 西 , 1室0厅 , 44.82, 精装,东方财富 ,2006,15,广渠门,455,101518.0
东城, 西 , 3室2厅 , 176.03, 简装,华普花园 ,2001,22,东直门,1300,73852.0
东城, 东 西 北 , 3室1厅 , 68.24, 简装,帽儿胡同45号院 ,1990,11,地安门,998,146249.0
东城, 东 , 1室1厅 , 47.72, 简装,东花市北里中区 ,1990,6,东花市,460,96396.0
东城, 南 北 , 3室1厅 , 70.12, 精装,交道口北二条35号院 ,1988,6,交道口,880,125500.0
东城, 南 , 3室1厅 , 157.58, 精装,海晟名苑南区 ,2004,22,工体,2100,133266.0
东城, 南 东北 , 3室2厅 , 146.06, 精装,花市枣苑一期 ,2002,18,东花市,1435,98248.0
东城, 南 , 2室1厅 , 86.2, 简装,西营房 ,2006,17,安定门,831,96404.0
东城, 南 , 1室1厅 , 60.72, 简装,景泰西里西区 ,2005,8,永定门,430,70817.0
东城, 南 北 , 3室1厅 , 75.73, 精装,安外西河沿 ,1987,6,安定门,650,85832.0
东城, 南 北 , 3室1厅 , 80.79, 简装,北河沿大街 ,1987,6,灯市口,920,113876.0
东城, 东 西 , 3室1厅 , 118.49, 简装,民安小区东直门内北小街 ,2003,16,东直门,1200,101275.0
东城, 西 , 2室1厅 , 91.13, 精装,朝阳门南小街 ,2004,11,朝阳门内,893,97992.0
东城, 南 , 2室1厅 , 48.96, 简装,工体北路 ,1988,16,工体,519,106005.0
东城, 南 北 , 2室1厅 , 57.73, 简装,长青园 ,1988,6,左安门,495,85744.0
东城, 西 , 3室1厅 , 171.03, 精装,聚龙花园 ,1996,14,工体,1370,80103.0
东城, 东 , 3室2厅 , 142.68, 精装,民安小区东直门内北小街 ,2003,16,东直门,1380,96720.0
东城, 东 西 , 2室1厅 , 68.23, 精装,安外大街 ,1994,16,安贞,680,99663.0
东城, 南 北 , 2室1厅 , 52.72, 简装,南岗子 ,1978,6,崇文门,470,89151.0
东城, 南 , 2室1厅 , 144.96, 精装,贡院九号 ,2000,18,建国门内,1350,93130.0
东城, 南 北 , 2室1厅 , 69.02, 简装,交道口东大街 ,2002,6,交道口,888,128659.0
东城, 东 南 , 3室1厅 , 85.08, 精装,春秀路 ,1998,6,工体,805,94617.0
东城, 南 , 1室1厅 , 47.84, 精装,海运仓小区 ,2002,7,东直门,590,123328.0
东城, 东 , 1室1厅 , 107.22, 简装,太华公寓 ,2000,18,崇文门,750,69950.0
东城, 西 , 2室1厅 , 71.65, 精装,华龙美晟 ,2009,12,永定门,550,76763.0
东城, 南 北 , 3室1厅 , 55.95, 简装,夕照寺西里 ,0,0,广渠门,560,100090.0
东城, 东南 , 2室1厅 , 59.08, 精装,兴化路11号院 ,1983,12,安贞,650,110021.0
东城, 南 , 2室1厅 , 52, 精装,绿景馨园 ,2004,6,广渠门,525,100962.0
东城, 东 西 , 3室2厅 , 126.36, 精装,朝阳门北小街 ,2003,6,朝阳门内,1350,106838.0
东城, 南 北 , 2室1厅 , 57.96, 简装,安乐林二条 ,1987,6,永定门,380,65563.0
东城, 东北 , 3室2厅 , 229.85, 精装,长安太和 ,2012,24,建国门内,3300,143572.0
东城, 南 北 , 3室1厅 , 222.07, 简装,贡院六号 ,2002,22,建国门内,1998,89972.0
东城, 东南 , 4室2厅 , 143.07, 精装,左安浦园 ,2004,16,左安门,1000,69896.0
东城, 南 , 1室1厅 , 60.3, 精装,景泰西里西区 ,2005,10,永定门,469,77778.0
东城, 南 西 北 , 3室3厅 , 303.61, 精装,万国城MOMA ,2005,26,东直门,3200,105399.0
东城, 南 西 北 , 3室2厅 , 166.48, 其他,国瑞城中区 ,2006,16,崇文门,1600,96108.0
东城, 南 , 2室2厅 , 85.81, 精装,万国城MOMA ,2002,26,东直门,1050,122364.0
东城, 南 , 1室1厅 , 60.57, 其他,东环居苑 ,2004,22,广渠门,570,94106.0
东城, 西南 , 1室1厅 , 50.36, 简装,西总布胡同 ,1997,6,建国门内,568,112788.0
东城, 南 , 1室1厅 , 63.45, 其他,东环居苑 ,2004,22,广渠门,510,80379.0
东城, 南 北 , 2室0厅 , 54.3, 简装,幸福北里 ,1965,3,广渠门,448,82505.0
东城, 南 , 1室1厅 , 36.66, 精装,安化北里 ,1980,5,广渠门,430,117295.0
东城, 西北 , 2室1厅 , 110.95, 简装,远洋德邑 ,2002,22,广渠门,950,85625.0
东城, 东 西 , 2室1厅 , 76.71, 简装,东花市北里中区 ,1990,6,东花市,620,80824.0
东城, 东南 , 1室1厅 , 40.57, 简装,和平里五区 ,1996,6,和平里,460,113385.0
东城, 西北 , 3室1厅 , 80.7, 简装,前门东大街 ,1990,16,崇文门,800,99133.0
东城, 东南 , 1室1厅 , 40.57, 简装,和平里五区 ,1996,6,和平里,480,118315.0
东城, 西 , 2室1厅 , 140.62, 简装,建国门北大街5号 ,2008,24,建国门内,730,51913.0
东城, 东南 , 2室1厅 , 59.94, 简装,春秀路 ,1992,21,工体,620,103437.0
东城, 南 , 1室1厅 , 72.71, 精装,海晟名苑北区 ,2007,17,工体,720,99024.0
东城, 东 西 , 2室1厅 , 62.4, 其他,长青园 ,1990,6,左安门,510,81731.0
东城, 东北 , 2室1厅 , 54.68, 其他,龙潭西里 ,1979,6,左安门,468,85589.0
东城, 南 北 , 2室2厅 , 120.47, 简装,天天家园 ,2003,11,永定门,888,73712.0
东城, 东 西 , 2室1厅 , 69.33, 简装,东四块玉北街 ,1994,6,左安门,499,71975.0
东城, 南 西 北 , 2室1厅 , 66.48, 简装,北新桥三条 ,1985,4,东直门,585,87997.0
东城, 西北 , 2室1厅 , 64.98, 精装,朝内大街203号院 ,1989,12,东四,730,112343.0
东城, 西北 , 1室1厅 , 61.7, 精装,冠城名敦道 ,2009,23,广渠门,530,85900.0
东城, 东 , 1室1厅 , 73.26, 精装,海晟名苑北区 ,2007,16,工体,710,96916.0
东城, 南 北 , 3室1厅 , 81.68, 精装,香饵胡同 ,2002,6,交道口,1120,137121.0
东城, 北 , 1室0厅 , 28.48, 精装,兴隆都市馨园 ,2004,7,崇文门,365,128161.0
东城, 南 , 1室1厅 , 60.03, 简装,东直门内大街 ,2003,14,东直门,620,103282.0
东城, 西北 , 3室2厅 , 153.21, 精装,天天家园 ,2002,11,永定门,1080,70492.0
东城, 东 , 2室2厅 , 156.82, 精装,建国门北大街5号 ,2008,24,建国门内,790,50377.0
东城, 南 北 , 3室2厅 , 252.63, 精装,万国城MOMA ,2005,26,东直门,2600,102918.0
东城, 南 北 , 3室2厅 , 163.81, 精装,新世界家园 ,2004,12,崇文门,2211,134974.0
东城, 东 南 西 , 4室1厅 , 118.65, 简装,煤渣胡同 ,1990,9,东单,1778,149853.0
东城, 南 北 , 2室1厅 , 70.83, 简装,绿景馨园 ,2004,6,广渠门,660,93181.0
东城, 南 北 , 2室1厅 , 92.78, 简装,和平里五区 ,2000,6,和平里,1000,107782.0
东城, 东 北 , 2室1厅 , 50.3, 简装,安外西河沿 ,1983,6,安定门,538,106959.0
东城, 西北 , 2室1厅 , 47.67, 毛坯,安外西河沿 ,1983,12,安定门,499,104678.0
东城, 南 北 , 2室1厅 , 68.42, 精装,南门仓胡同 ,2003,6,朝阳门内,910,133003.0
东城, 东 , 2室1厅 , 69.73, 精装,朝阳门南小街 ,2004,12,朝阳门内,790,113295.0
东城, 南 , 3室1厅 , 167.82, 精装,和平新城一期 ,2003,21,和平里,1600,95341.0
东城, 南 北 , 2室1厅 , 58.38, 精装,黄寺大街2号院 ,1990,6,安定门,660,113053.0
东城, 南 , 1室2厅 , 73.18, 其他,兴隆都市馨园 ,2003,7,崇文门,738,100848.0
东城, 南 , 1室0厅 , 49.55, 简装,左安浦园 ,2004,14,左安门,425,85772.0
东城, 东南 , 2室1厅 , 75.3, 其他,灯市口大街 ,1990,12,灯市口,1080,143427.0
东城, 东南 , 1室1厅 , 58.18, 其他,国瑞城东区 ,2006,16,崇文门,610,104848.0
东城, 南 , 2室1厅 , 46.89, 简装,朗家胡同24号院 ,1977,6,安定门,560,119429.0
东城, 南 北 , 3室1厅 , 84.09, 简装,安德路47号院 ,1990,6,安定门,800,95137.0
东城, 东 南 , 2室1厅 , 88.37, 精装,体育馆路13号 ,1950,6,崇文门,750,84871.0
东城, 南 北 , 3室1厅 , 75.4, 简装,新中西街 ,1990,7,朝阳门外,669,88727.0
东城, 东南 北 , 3室1厅 , 171.17, 精装,雍和家园一期 ,2001,16,和平里,1630,95227.0
东城, 东 西 , 2室1厅 , 74.62, 精装,和平里七区 ,1979,3,和平里,895,119942.0
东城, 南 北 , 4室2厅 , 195.82, 其他,天坛公馆 ,2003,6,崇文门,2690,137372.0
东城, 南 北 , 3室2厅 , 153.28, 精装,朝阳门内大街75号院 ,1990,6,朝阳门内,1490,97208.0
东城, 东北 , 2室1厅 , 115.64, 精装,万国城MOMA ,2002,26,东直门,1230,106365.0
东城, 东 西 , 2室1厅 , 55.25, 精装,金鱼池东区 ,1980,5,天坛,450,81448.0
东城, 西南 , 4室2厅 , 170.25, 精装,左安溪园 ,2007,16,左安门,1595,93686.0
东城, 西南 , 2室1厅 , 104.99, 精装,领行国际 ,2005,21,广渠门,820,78103.0
东城, 南 北 , 3室1厅 , 72.74, 简装,东花市北里中区 ,1994,6,东花市,725,99671.0
东城, 南 北 , 2室1厅 , 56.73, 简装,国祥胡同4号院 ,1988,5,安定门,645,113697.0
东城, 东 南 , 3室2厅 , 228, 简装,太华公寓 ,2000,18,崇文门,1300,57018.0
东城, 南 北 , 2室2厅 , 112.46, 其他,东花市北里中区 ,1994,6,东花市,1050,93367.0
东城, 南 北 , 4室2厅 , 228.33, 精装,本家润园一期 ,2006,13,东花市,2739,119958.0
东城, 南 北 , 2室1厅 , 76.42, 精装,大方家胡同 ,2003,16,朝阳门内,796,104162.0
东城, 南 北 , 3室2厅 , 138.13, 简装,东花市北里中区 ,1994,6,东花市,1100,79636.0
东城, 南 北 , 4室1厅 , 205.12, 精装,新世界家园 ,2001,7,崇文门,2700,131631.0
东城, 东南 , 3室2厅 , 182.66, 精装,国瑞城西区 ,2009,16,崇文门,1800,98544.0
东城, 南 北 , 4室2厅 , 228.22, 简装,新世界家园 ,2001,7,崇文门,2780,121813.0
东城, 东 南 西 北 , 3室2厅 , 202.06, 精装,东后河沿 ,1999,16,崇文门,1680,83144.0
东城, 南 北 , 5室3厅 , 229.68, 精装,华冠丽景 ,2003,8,东直门,3200,139325.0
东城, 南 北 , 3室2厅 , 157.91, 精装,国瑞城东区 ,2006,16,崇文门,1590,100691.0
东城, 南 北 , 3室1厅 , 87.51, 简装,安贞苑50号院 ,1996,6,安贞,900,102846.0
东城, 南 北 , 2室1厅 , 61.26, 其他,夕照寺中街 ,1991,7,广渠门,570,93047.0
东城, 南 北 , 3室1厅 , 106.11, 精装,和平里五区 ,2000,6,和平里,1180,111206.0
东城, 南 , 2室2厅 , 91.86, 精装,中海紫御公馆 ,2010,22,陶然亭,990,107773.0
东城, 南 北 , 3室1厅 , 94.9, 其他,交道口东大街 ,2002,11,交道口,1050,110643.0
东城, 南 北 , 1室1厅 , 58.18, 精装,东中街 ,1995,6,东直门,598,102785.0
东城, 南 北 , 2室1厅 , 64.89, 毛坯,东直门内大街 ,2003,12,东直门,778,119896.0
东城, 东南 , 1室1厅 , 52.76, 简装,青年湖东里 ,1988,18,安定门,520,98560.0
东城, 南 , 2室1厅 , 52.69, 其他,永定门东街东里 ,1976,6,天坛,447,84836.0
东城, 南 北 , 2室1厅 , 76.06, 精装,赵堂子胡同 ,2003,12,建国门内,850,111754.0
东城, 东 西 , 2室1厅 , 65.18, 其他,法华南里 ,1991,6,崇文门,595,91286.0
东城, 南 , 1室1厅 , 71.61, 精装,交道口东大街 ,2003,11,交道口,916,127916.0
东城, 西 , 2室1厅 , 79.38, 其他,景泰西里西区 ,2005,11,永定门,550,69287.0
东城, 东 北 , 2室1厅 , 55.65, 简装,东营房九条 ,1998,6,朝阳门外,490,88051.0
东城, 东 , 2室1厅 , 76.95, 简装,火桥北里 ,1992,9,左安门,568,73815.0
东城, 东 , 2室1厅 , 156.82, 其他,建国门北大街5号 ,2008,24,建国门内,818,52162.0
东城, 南 , 1室1厅 , 46.34, 精装,赵堂子胡同 ,1990,6,建国门内,485,104662.0
东城, 西南 , 2室1厅 , 64.8, 精装,东直门内大街 ,2003,16,东直门,780,120371.0
东城, 南 北 , 3室1厅 , 113.05, 其他,化工大院 ,1970,4,和平里,1200,106148.0
东城, 南 北 , 3室1厅 , 68.34, 简装,史家胡同 ,1980,5,金宝街,895,130963.0
东城, 西 , 1室1厅 , 53.24, 精装,本家润园三期 ,2005,18,东花市,540,101428.0
东城, 南 , 1室1厅 , 58.46, 其他,新景家园西区 ,2004,17,崇文门,618,105714.0
东城, 南 北 , 1室1厅 , 67.98, 精装,东花市北里中区 ,1994,6,东花市,680,100030.0
东城, 南 北 , 2室1厅 , 66.8, 精装,光明楼 ,1980,4,广渠门,560,83833.0
东城, 南 , 1室1厅 , 55.85, 精装,富贵园二区 ,2003,18,东花市,605,108326.0
东城, 南 , 2室1厅 , 55.82, 简装,崇文门东大街 ,1980,12,崇文门,565,101219.0
东城, 东 西 , 3室1厅 , 103.94, 简装,赵堂子胡同 ,2003,12,建国门内,1030,99096.0
东城, 西北 , 1室1厅 , 63.02, 精装,富贵园一区 ,2003,10,东花市,780,123771.0
东城, 南 北 , 3室1厅 , 90.4, 其他,竹杆胡同 ,2003,6,朝阳门内,1000,110620.0
东城, 南 北 , 3室1厅 , 159.9, 其他,东城逸墅 ,2009,7,工体,1570,98187.0
东城, 西 , 2室1厅 , 88.7, 精装,安化南里 ,2007,16,广渠门,765,86246.0
东城, 南 北 , 2室2厅 , 90.01, 精装,中海紫御公馆 ,2010,23,陶然亭,1080,119987.0
东城, 北 南 , 2室1厅 , 58.79, 其他,管村10号 ,1980,6,永定门,410,69740.0
东城, 西 , 1室1厅 , 48.07, 其他,新鲜胡同 ,1990,5,朝阳门内,588,122322.0
东城, 东 西 , 1室1厅 , 74.03, 精装,交道口东大街 ,2003,10,交道口,950,128327.0
东城, 西南 , 1室1厅 , 62.69, 精装,新景家园东区 ,2005,18,崇文门,725,115649.0
东城, 南 北 , 2室1厅 , 53.98, 精装,西堂子胡同 ,1988,6,灯市口,620,114858.0
东城, 西北 , 1室1厅 , 46.84, 精装,法华南里 ,1994,6,崇文门,435,92870.0
东城, 南 北 , 3室1厅 , 76.68, 简装,小羊宜宾胡同 ,1992,16,建国门内,860,112155.0
东城, 南 , 1室1厅 , 46.62, 精装,青年湖东里 ,1988,18,安定门,550,117976.0
东城, 西南 , 2室1厅 , 97.64, 简装,远洋德邑 ,2002,22,广渠门,850,87055.0
东城, 西南 , 2室1厅 , 88.96, 精装,望陶园小区 ,2001,18,永定门,645,72505.0
东城, 东 , 2室1厅 , 76.95, 精装,火桥北里 ,1992,9,左安门,608,79013.0
东城, 西南 , 3室1厅 , 147.53, 简装,左安溪园 ,2007,16,左安门,1460,98963.0
东城, 南 , 2室1厅 , 67.6, 简装,和平里六区 ,1993,18,和平里,680,100592.0
东城, 南 北 , 2室1厅 , 57.55, 简装,炮局头条 ,1991,6,东直门,620,107733.0
东城, 西 , 1室1厅 , 70.26, 精装,花市枣苑一期 ,2002,18,东花市,750,106747.0
东城, 南 北 , 3室1厅 , 68.86, 精装,交林 ,1980,5,和平里,760,110369.0
东城, 东 , 2室1厅 , 75.76, 简装,国瑞城中区 ,2006,16,崇文门,770,101637.0
东城, 南 北 , 2室1厅 , 82.64, 精装,桃杨路北里12号院 ,1999,6,永定门,630,76235.0
东城, 西南 , 2室1厅 , 50.09, 简装,东厂北巷3号院 ,1988,6,灯市口,620,123778.0
东城, 南 , 1室1厅 , 60.69, 精装,海运仓小区 ,2003,9,东直门,665,109574.0
东城, 西北 , 2室1厅 , 82.45, 简装,朝阳门南小街 ,2004,16,朝阳门内,885,107338.0
东城, 南 , 1室1厅 , 54.96, 简装,上龙西里 ,1993,18,安定门,560,101893.0
东城, 北 , 1室0厅 , 47.7, 精装,新奥洋房 ,2006,11,永定门,439,92034.0
东城, 南 , 2室1厅 , 63.59, 简装,天坛路 ,1991,5,天坛,515,80988.0
东城, 北 , 2室1厅 , 172.82, 精装,长安太和 ,2012,24,建国门内,1990,115149.0
东城, 东 西 , 2室2厅 , 90.38, 简装,东直门内北小街16号 ,2003,10,东直门,830,91835.0
东城, 南 北 , 3室2厅 , 251.13, 精装,国瑞城西区 ,2009,16,崇文门,2380,94772.0
东城, 南 北 , 3室1厅 , 85, 精装,朝阳门南小街 ,2004,16,朝阳门内,1150,135295.0
东城, 南 , 2室1厅 , 63.72, 精装,南水关 ,1989,14,广渠门,580,91024.0
东城, 南 北 , 2室1厅 , 65.82, 精装,安贞苑50号院 ,1996,6,安贞,600,91158.0
东城, 西南 , 3室2厅 , 160.56, 精装,恒基中心 ,1997,23,建国门外,1000,62283.0
东城, 南 北 , 2室1厅 , 53.32, 精装,朗家胡同24号院 ,1977,6,安定门,580,108778.0
东城, 东 南 北 , 3室1厅 , 100.86, 精装,东花市北里东区 ,1992,6,东花市,958,94984.0
东城, 东 南 西 , 5室1厅 , 76.75, 精装,绿景馨园 ,2004,6,广渠门,790,102932.0
东城, 东 西 北 , 5室1厅 , 225.92, 简装,上龙嘉园 ,1999,10,安定门,2078,91980.0
东城, 东 西北 , 3室1厅 , 110.8, 简装,朝阳门内大街75号院 ,1990,5,朝阳门内,1100,99278.0
东城, 东南 , 2室2厅 , 124.69, 精装,朝阳首府 ,2009,11,朝阳门内,1250,100249.0
东城, 南 北 , 2室1厅 , 61.55, 其他,长青园 ,1992,6,左安门,580,94233.0
东城, 南 北 , 2室1厅 , 71.88, 简装,竹杆胡同 ,2003,6,朝阳门内,790,109906.0
东城, 东北 , 1室2厅 , 61.66, 精装,中海紫御公馆 ,2010,22,陶然亭,635,102985.0
东城, 东南 , 3室1厅 , 81.21, 毛坯,胡家园小区 ,1992,20,东直门,780,96048.0
东城, 南 , 3室1厅 , 71.1, 其他,幸福南里 ,1965,3,广渠门,549,77216.0
东城, 西南 , 3室2厅 , 132.33, 精装,金世纪嘉园 ,2003,18,广渠门,1100,83126.0
东城, 南 北 , 3室1厅 , 72.41, 精装,大羊宜宾胡同35号院 ,1988,6,建国门内,769,106201.0
东城, 南 北 , 2室2厅 , 127.08, 精装,华冠丽景 ,2003,8,东直门,1650,129840.0
东城, 南 北 , 2室1厅 , 56.34, 简装,龙潭北里二条 ,1960,5,左安门,540,95847.0
东城, 东 南 , 4室1厅 , 157.51, 简装,东四块玉南街 ,1998,6,左安门,1110,70472.0
东城, 东 西 , 3室2厅 , 124.27, 简装,京城仁合 ,2004,16,广渠门,1070,86103.0
东城, 南 北 , 4室2厅 , 148.58, 简装,法华南里 ,1996,5,崇文门,1200,80765.0
东城, 西北 , 1室1厅 , 73.28, 简装,雅安国际公寓 ,2005,19,建国门内,630,85972.0
东城, 西 , 1室0厅 , 31.2, 简装,新景家园东区 ,2008,15,崇文门,430,137821.0
东城, 东南 , 2室1厅 , 71.45, 简装,东直门内大街 ,2003,16,东直门,835,116865.0
东城, 东 西 , 2室1厅 , 64.84, 其他,法华南里 ,1991,6,崇文门,563,86830.0
东城, 南 , 1室0厅 , 19.8, 简装,东四十条 ,1990,1,东四,325,164142.0
东城, 东南 , 1室1厅 , 40.51, 简装,新中西街 ,1990,7,朝阳门外,390,96273.0
东城, 东 , 1室1厅 , 38.27, 精装,青年湖东里 ,1980,5,安定门,430,112360.0
东城, 南 , 1室1厅 , 43.55, 精装,安定门东大街 ,1985,6,东直门,520,119403.0
东城, 北 , 1室1厅 , 61.27, 其他,新怡家园 ,2006,15,崇文门,837,136609.0
东城, 南 北 , 3室1厅 , 80.64, 简装,甘雨胡同 ,1958,4,灯市口,815,101067.0
东城, 南 , 1室1厅 , 73.26, 精装,海晟名苑北区 ,2007,22,工体,730,99646.0
东城, 南 北 , 2室1厅 , 60.3, 简装,东华门大街 ,1988,6,东单,755,125208.0
东城, 东 , 1室1厅 , 94.39, 精装,铂晶豪庭 ,2011,11,工体,950,100647.0
东城, 西 , 1室0厅 , 56.05, 简装,新世界中心 ,1995,16,崇文门,364,64943.0
东城, 东 西 , 2室1厅 , 49.98, 精装,东交民巷32号院 ,1979,13,前门,599,119848.0
东城, 南 , 2室1厅 , 60.76, 精装,青年湖北里 ,1999,18,安定门,629,103523.0
东城, 南 , 1室1厅 , 64.32, 精装,鼎盛园 ,2005,11,永定门,492,76493.0
东城, 东北 , 2室1厅 , 91.06, 精装,西革新里112号院 ,2001,19,永定门,600,65891.0
东城, 南 西 北 , 3室1厅 , 93.23, 其他,交道口东大街 ,2003,12,交道口,1000,107262.0
东城, 南 , 1室1厅 , 72.71, 精装,海晟名苑北区 ,2007,17,工体,760,104525.0
东城, 东 , 1室1厅 , 83.34, 简装,东方银座 ,2003,27,东直门,700,83994.0
东城, 南 , 1室1厅 , 51.27, 简装,小黄庄一区 ,1993,12,安贞,560,109226.0
东城, 西 , 1室0厅 , 64.79, 精装,太华公寓 ,2000,18,崇文门,530,81803.0
东城, 南 , 2室1厅 , 85.86, 简装,大方家胡同 ,2003,9,朝阳门内,975,113557.0
东城, 南 , 1室1厅 , 56.23, 精装,东环居苑 ,2004,22,广渠门,533,94790.0
东城, 西 , 2室1厅 , 63.75, 简装,本家润园三期 ,2005,18,东花市,590,92550.0
东城, 西 , 2室1厅 , 79.35, 简装,景泰西里西区 ,2005,11,永定门,545,68684.0
东城, 南 北 , 3室1厅 , 59.39, 简装,定安里 ,1980,6,永定门,430,72403.0
东城, 西 , 2室1厅 , 76.38, 简装,和平里东街9号院 ,2002,16,和平里,840,109977.0
东城, 东 , 2室1厅 , 85.07, 简装,西营房 ,2006,19,安定门,820,96392.0
东城, 北 , 1室1厅 , 60.51, 精装,金桥国际 ,2004,27,广渠门,512,84615.0
东城, 东 , 1室0厅 , 64.72, 精装,冠城名敦道 ,2009,23,广渠门,475,73394.0
东城, 西南 , 2室1厅 , 89.26, 精装,西营房 ,2006,19,安定门,950,106431.0
东城, 东南 , 1室1厅 , 38.45, 精装,胡家园小区 ,1992,20,东直门,398,103512.0
东城, 南 , 1室0厅 , 57.13, 简装,水上华城 ,2008,24,广渠门,620,108525.0
